fold,epoch,val_loss,val_auc,tr_auc, train_loss, time
0,0,0.0710127751547273,0.9628875781218504,0.9385275720789883,0.13269422363710026, 1.5220488429069519
0,1,0.05571690134167177,0.9781639489906899,0.9764899945087754,0.05972562509637998, 1.5455000201861064
0,2,0.057154512753334774,0.9776283119685499,0.9852948800993753,0.04683150808987379, 1.4982564568519592
0,3,0.05111384094688015,0.9790382183159987,0.9890160803251552,0.03945019041729749, 1.5588634053866068
0,4,0.05083225832061785,0.9799085910093611,0.9931218745335124,0.03325971391378287, 1.5442593614260356
0,5,0.05415836798872951,0.9813227686649046,0.9868681426332289,0.04383787187311298, 1.5773490071296692
0,6,0.05450018216369968,0.9770888532496937,0.989486374732103,0.03841964754558701, 1.5049397746721904
0,7,0.052828384328714326,0.9763530642289336,0.9933427397212804,0.033234674652122105, 1.557735594113668
0,8,0.052441851596754255,0.9774805396955142,0.9959462108217111,0.025607605313891734, 1.5671682238578797
0,9,0.05481861812927955,0.9770531840803404,0.9972390018899409,0.022198199056925213, 1.5568257292111716
1,0,0.0616597052739591,0.9751810023006614,0.9417720303736697,0.12405207262653224, 1.588584872086843
1,1,0.05107950452983626,0.979398956511939,0.9777243371878531,0.06094780806444117, 1.465932583808899
1,2,0.0494161695901219,0.9787416996119405,0.9823651426185678,0.04872452817064533, 1.4693716009457907
1,3,0.04732501258888301,0.9795579690694349,0.9892760804850937,0.039420306224250835, 1.4428314129511515
1,4,0.04746993233174162,0.9803479362612924,0.9919617616835136,0.03440258508689898, 1.4901273767153422
1,5,0.05167506741507131,0.976196824274938,0.9871077672840297,0.044395000344779036, 1.4891641815503438
1,6,0.05300919616556898,0.9760327910570499,0.9905121225116222,0.03786405035067701, 1.5055909315745035
1,7,0.049566907452999104,0.9786024699550943,0.9936569982126863,0.03236801460481147, 1.5151809453964233
1,8,0.05035042579224029,0.9810283481472788,0.995875700397714,0.02587878786007237, 1.4798623124758403
1,9,0.04720983032626575,0.9821693868904413,0.9972523342703068,0.021534589537895336, 1.516372311115265
2,0,0.06741185007944742,0.9717466446848604,0.942915510568444,0.12138985168999758, 1.4968689958254495
2,1,0.05943929341476772,0.9759434508436058,0.976961684886263,0.059747645962067886, 1.6070414106051127
